Filename;UnifiedQualityScore;BackgroundUniformity;IlluminationUniformity;LuminanceMean;LuminanceVariance;UnderExposurePrevention;OverExposurePrevention;DynamicRange;Sharpness;CompressionArtifacts;NaturalColour;SingleFacePresent;EyesOpen;MouthClosed;EyesVisible;MouthOcclusionPrevention;FaceOcclusionPrevention;InterEyeDistance;HeadSize;LeftwardCropOfTheFaceImage;RightwardCropOfTheFaceImage;MarginAboveOfTheFaceImage;MarginBelowOfTheFaceImage;HeadPoseYaw;HeadPosePitch;HeadPoseRoll;ExpressionNeutrality;NoHeadCoverings;UnifiedQualityScore.scalar;BackgroundUniformity.scalar;IlluminationUniformity.scalar;LuminanceMean.scalar;LuminanceVariance.scalar;UnderExposurePrevention.scalar;OverExposurePrevention.scalar;DynamicRange.scalar;Sharpness.scalar;CompressionArtifacts.scalar;NaturalColour.scalar;SingleFacePresent.scalar;EyesOpen.scalar;MouthClosed.scalar;EyesVisible.scalar;MouthOcclusionPrevention.scalar;FaceOcclusionPrevention.scalar;InterEyeDistance.scalar;HeadSize.scalar;LeftwardCropOfTheFaceImage.scalar;RightwardCropOfTheFaceImage.scalar;MarginAboveOfTheFaceImage.scalar;MarginBelowOfTheFaceImage.scalar;HeadPoseYaw.scalar;HeadPosePitch.scalar;HeadPoseRoll.scalar;ExpressionNeutrality.scalar;NoHeadCoverings.scalar;assessment_time_in_ms;
../../src/data/ONOT/S115379105/S115379105-GF-A98-EEA-T14-S1-LH-C1-I0051-F00.png;27.609344;22.297748;0.272653;0.381283;0.048866;0.070661;0;7.549413;46;0.992658;0;0;0.082255;0.007376;0;0;0.005464;81.061727;0.264794;3.777490;3.542940;1.302810;2.487184;2.121364;4.722504;-1.681794;7724.681152;0;85;89;68;97;72;100;100;94;100;100;100;100;100;96;100;100;99;63;5;100;100;27;100;100;99;100;93;100;641
../../src/data/ONOT/S115379105/S115379105-GF-A98-EEA-T14-S1-LH-C1-I0034-F00.png;23.789949;27.270439;0.452245;0.500743;0.028741;0.013224;0;7.397205;48;0.988793;0;0;0.089997;0;0;0;0.012112;71.007364;0.239260;4.112268;4.098185;1.262253;2.934328;-0.172709;5.163173;-0.839671;16827.066406;0;58;87;79;100;91;100;100;92;100;100;100;100;100;97;100;100;99;51;3;100;100;20;100;100;99;100;99;100;530
../../src/data/ONOT/S115379105/S115379105-GF-A98-EEA-T14-S1-LH-C1-I0000-F00.png;24.971827;14.363907;0.072653;0.448046;0.056439;0.032017;0;7.505161;48;0.993154;0;0;0.086507;0.009213;0;0;0.004008;93.126883;0.299819;3.257876;3.247124;1.392038;1.954081;-2.927172;1.934885;0.938638;12569.973633;0;68;93;46;99;66;100;100;94;100;100;100;100;100;96;100;100;100;76;9;100;100;48;82;100;100;100;97;100;581
../../src/data/ONOT/S115379105/S115379105-GF-A98-EEA-T14-S1-LH-C1-I0001-F00.png;25.730030;38.961191;0.048611;0.413098;0.046869;0.049918;0;7.479059;41;0.994474;0;0;0.097187;0.006515;0;0;0.010341;95.098714;0.299806;3.168246;3.220874;1.274510;2.071895;-2.540258;1.642827;-0.372961;13175.785156;0;74;81;40;99;73;100;100;93;99;100;100;100;100;96;100;100;99;78;9;100;100;22;94;100;100;100;97;100;565
../../src/data/ONOT/S115379105/S115379105-GF-A98-EEA-T14-S1-LH-C1-I0044-F00.png;24.563148;34.133660;0.097959;0.389917;0.036555;0.069302;0;7.517520;48;0.993315;0;0;0.081584;0.006115;0;0;0.019225;100.146662;0.319390;3.229839;2.889856;1.239054;1.901518;-3.047877;7.119675;-0.539821;14867.025391;0;65;84;50;98;83;100;100;94;100;100;100;100;100;96;100;100;98;82;14;100;100;17;73;100;98;100;98;100;443
../../src/data/ONOT/S115379105/S115379105-GF-A98-EEA-T14-S1-LH-C1-I0023-F00.png;25.374035;19.770021;0.015340;0.390850;0.047927;0.060969;0;7.539296;41;0.992713;0;0;0.102163;0;0;0;0.013214;97.322068;0.296171;3.050088;3.225262;1.184159;2.202932;-4.313633;0.761643;-1.874753;13028.042969;0;71;90;29;98;72;100;100;94;99;100;100;100;100;97;100;100;99;80;9;100;100;10;98;99;100;100;97;100;495
../../src/data/ONOT/S115379105/S115379105-GF-A98-EEA-T14-S1-LH-C1-I0024-F00.png;25.057383;25.175117;0;0.432519;0.059289;0.057994;0;7.568437;48;0.992471;0;0;0.080745;0;0;0;0.005255;97.026285;0.308669;3.174583;3.102433;1.259267;1.980656;-0.619333;5.211102;1.358906;13875.727539;0;69;88;0;99;64;100;100;95;100;100;100;100;100;97;100;100;99;79;11;100;100;20;86;100;99;100;98;100;435
../../src/data/ONOT/S115379105/S115379105-GF-A98-EEA-T14-S1-LH-C1-I0050-F00.png;24.011099;31.670131;0.163580;0.451682;0.043072;0.035396;0;7.580549;43;0.983472;0;0;0.089851;0;0;0;0.024006;67.075188;0.217776;4.368757;4.264384;1.351297;3.261129;0.888101;3.014393;-1.948222;14015.372070;0;60;85;58;99;77;100;100;95;99;100;100;100;100;97;100;100;98;46;2;100;100;38;100;100;100;100;98;100;443
../../src/data/ONOT/S115379105/S115379105-GF-A98-EEA-T14-S1-LH-C1-I0013-F00.png;26.500957;30.068117;0.083045;0.404002;0.051489;0.063749;0;7.594698;44;0.993747;0;0;0.087865;0;0;0;0.034394;96.036703;0.312524;3.197223;3.134736;1.174908;2.024842;-1.041683;0.125015;0.123759;15150.711914;0;79;85;47;98;69;100;100;95;99;100;100;100;100;97;100;100;97;79;12;100;100;10;90;100;100;100;98;100;437
../../src/data/ONOT/S115379105/S115379105-GF-A98-EEA-T14-S1-LH-C1-I0032-F00.png;24.203373;33.185286;0.017747;0.431081;0.060765;0.059662;0;7.688375;43;0.991735;0;0;0.090767;0.006667;0;0;0.043309;93.066477;0.292970;3.257311;3.246561;1.233333;2.180000;1.781315;0.701506;-2.246400;12391.500000;0;61;84;30;99;63;100;100;96;99;100;100;100;100;96;100;100;96;76;8;100;100;16;98;100;100;100;97;100;475
../../src/data/ONOT/S115379105/S115379105-GF-A98-EEA-T14-S1-LH-C1-I0048-F00.png;23.942284;22.397379;0.015432;0.419159;0.051561;0.054789;0;7.578197;47;0.990432;0;0;0.087552;0.006621;0;0;0.048437;94.111014;0.294980;3.180131;3.265218;1.013045;2.377014;-2.502336;1.065940;1.220154;11415.526367;0;59;89;29;99;69;100;100;95;100;100;100;100;100;96;100;100;95;77;9;100;100;2;100;100;100;100;96;100;468
