Filename;UnifiedQualityScore;BackgroundUniformity;IlluminationUniformity;LuminanceMean;LuminanceVariance;UnderExposurePrevention;OverExposurePrevention;DynamicRange;Sharpness;CompressionArtifacts;NaturalColour;SingleFacePresent;EyesOpen;MouthClosed;EyesVisible;MouthOcclusionPrevention;FaceOcclusionPrevention;InterEyeDistance;HeadSize;LeftwardCropOfTheFaceImage;RightwardCropOfTheFaceImage;MarginAboveOfTheFaceImage;MarginBelowOfTheFaceImage;HeadPoseYaw;HeadPosePitch;HeadPoseRoll;ExpressionNeutrality;NoHeadCoverings;UnifiedQualityScore.scalar;BackgroundUniformity.scalar;IlluminationUniformity.scalar;LuminanceMean.scalar;LuminanceVariance.scalar;UnderExposurePrevention.scalar;OverExposurePrevention.scalar;DynamicRange.scalar;Sharpness.scalar;CompressionArtifacts.scalar;NaturalColour.scalar;SingleFacePresent.scalar;EyesOpen.scalar;MouthClosed.scalar;EyesVisible.scalar;MouthOcclusionPrevention.scalar;FaceOcclusionPrevention.scalar;InterEyeDistance.scalar;HeadSize.scalar;LeftwardCropOfTheFaceImage.scalar;RightwardCropOfTheFaceImage.scalar;MarginAboveOfTheFaceImage.scalar;MarginBelowOfTheFaceImage.scalar;HeadPoseYaw.scalar;HeadPosePitch.scalar;HeadPoseRoll.scalar;ExpressionNeutrality.scalar;NoHeadCoverings.scalar;assessment_time_in_ms;
../../src/data/TONO/release/la_2/S932980426-GM-A79-EME-T14-S1-LH-C1-I0014-F00.png;29.081543;23.828460;0.238281;0.310215;0.043742;0.233351;0;7.463093;46;0.995365;0;0;0.083475;0.006966;0;0;0.011491;109.001711;0.396495;2.844037;2.853211;1.123139;1.398998;0.320986;7.692731;-0.415515;9435.829102;0;91;88;65;90;76;100;100;93;100;100;100;100;100;96;100;100;99;88;51;100;100;6;2;100;98;100;95;100;677
../../src/data/TONO/release/la_2/S397228464-GF-A72-EEA-T03-S1-LH-C1-I0009-F00.png;25.214190;39.603437;0.209105;0.417505;0.042918;0.054696;0;7.614437;47;0.986784;0;0;0.080795;0;0.013818;0;0.032908;91.003656;0.291057;3.329670;3.296703;1.301896;2.134036;-0.513614;0.025380;0.298318;14502.858398;0;70;81;63;99;77;100;100;95;100;100;100;100;100;97;99;100;97;74;8;100;100;27;97;100;100;100;98;100;504
../../src/data/TONO/release/la_2/S673442144-GF-A53-EEA-T01-S1-LH-C1-I0028-F00.png;25.578022;32.657118;0.213958;0.476616;0.035719;0.039281;0;7.488843;46;0.985646;0;0;0.087726;0.006098;0;0;0.005623;90.051192;0.320312;3.332511;3.354727;1.201220;1.920732;-1.453437;3.845460;-0.146102;14493.705078;0;73;84;63;99;84;100;100;94;100;100;100;100;100;96;100;100;99;73;14;100;100;12;77;100;100;100;98;100;443
../../src/data/TONO/release/la_2/S411588159-GF-A21-EEA-T03-S1-LH-C1-I0033-F00.png;22.214788;34.988555;0.037551;0.447007;0.040772;0.057592;0;7.537620;47;0.992721;0;0;0.105738;0;0;0;0.006498;89.125786;0.292190;3.413791;3.335184;1.455196;1.978262;2.354431;12.546104;-2.462803;13457.433594;0;43;83;37;99;79;100;100;94;100;100;100;100;100;97;100;100;99;72;8;100;100;63;86;100;95;100;98;100;462
../../src/data/TONO/release/la_2/S334613033-GM-A58-EAF-T14-S1-LH-C1-I0047-F00.png;27.890985;45.059756;0.282007;0.260269;0.047316;0.348876;0;7.329834;47;0.995808;0;0;0.073349;0.007990;0;0;0.021890;99.021134;0.345716;3.141414;3.030303;1.146874;1.745735;-1.183774;1.862986;1.013054;11165.756836;0;87;79;68;77;73;100;100;92;100;100;100;100;100;96;100;100;98;81;22;100;100;7;37;100;100;100;96;100;434
../../src/data/TONO/release/la_2/S303695349-GM-A23-EEA-T03-S1-LH-C1-I0002-F00.png;24.302961;23.995206;0.089796;0.431371;0.045415;0.069895;0;7.601514;42;0.992885;0;0;0.082661;0.005248;0;0;0.001649;110.182592;0.372152;2.815275;2.833438;1.073446;1.620694;-2.028032;4.681112;2.034232;17803.560547;0;62;88;49;99;75;100;100;95;99;100;100;100;100;96;100;100;100;88;35;100;100;4;14;100;99;100;99;100;422
../../src/data/TONO/release/la_2/S506465236-GM-A41-EEA-T00-S1-LH-C1-I0013-F00.png;27.724667;22.727816;0.308540;0.372624;0.051291;0.120236;0;7.660189;44;0.995193;0;0;0.097546;0.004596;0;0;0.004077;108.017269;0.424966;2.916542;2.823953;0.971979;1.386567;-0.876501;9.958086;-1.002056;14710.813477;0;86;89;70;97;70;100;100;96;99;100;100;100;100;96;100;100;100;87;75;100;100;1;2;100;97;100;98;100;474
../../src/data/TONO/release/la_2/S577181289-GF-A97-EME-T00-S1-LH-C1-I0056-F00.png;27.289188;48.634929;0.413061;0.377327;0.034111;0.071981;0;7.489161;44;0.989564;0;0;0.085642;0;0;0;0.046853;103.030860;0.334020;3.038262;2.931486;1.298157;1.695790;-0.853987;2.666119;-0.305387;11290.982422;0;84;77;77;97;86;100;100;94;99;100;100;100;100;97;100;100;95;84;18;100;100;27;26;100;100;100;96;100;535
../../src/data/TONO/release/la_2/S673442144-GF-A53-EEA-T01-S1-LH-C1-I0002-F00.png;26.325378;33.916737;0.184256;0.388564;0.045566;0.091663;0;7.599045;42;0.989731;0;0;0.085585;0;0;0;0.018930;101.076605;0.338902;3.088958;2.980052;1.225249;1.733843;-2.157549;1.896661;-0.695733;12437.610352;0;78;84;60;98;75;100;100;95;99;100;100;100;100;97;100;100;98;83;20;100;100;15;34;100;100;100;97;100;513
../../src/data/TONO/release/la_2/S571571794-GM-A57-EEA-T03-S1-LH-C1-I0016-F00.png;27.556913;37.004433;0.373737;0.362165;0.022941;0.067543;0;7.235757;41;0.987754;0;0;0.090680;0.006289;0;0;0.003803;90.035851;0.310553;3.366667;3.322222;1.327018;1.893044;-1.616949;4.751667;0.455462;13722.498047;0;85;82;74;96;97;100;100;90;99;100;100;100;100;96;100;100;100;73;12;100;100;33;72;100;99;100;98;100;462
